2025-09-27 08:21:31 | INFO     | utils.multi_model_client:_initialize_clients:76 | ✅ OpenAI client initialized
2025-09-27 17:04:43 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 1b643fec-6f2a-472f-8974-bd99439782d5 for voice_processing tasks
2025-09-27 17:04:43 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 1b643fec-6f2a-472f-8974-bd99439782d5 initialized (minimal mode)
2025-09-27 17:04:43 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:04:43 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:04:44 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:04:44 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:04:44 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:04:44 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 0787cf5e-2847-43ed-915d-f94d5989532b for voice_processing tasks
2025-09-27 17:04:44 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 0787cf5e-2847-43ed-915d-f94d5989532b initialized (minimal mode)
2025-09-27 17:04:44 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: bc8d484c-d8be-48a9-b657-75c0bd7e14c1 for vision tasks
2025-09-27 17:04:44 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:04:44 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:04:45 | INFO     | __main__:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 17:04:45 | INFO     | __main__:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 17:05:43 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:05:43 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:05:44 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:05:44 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:05:45 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:05:45 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:05:46 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:05:46 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:05:46 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:05:46 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: ab3d9a36-d2fe-4f3b-bba8-d95939b50417 for voice_processing tasks
2025-09-27 17:05:46 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent ab3d9a36-d2fe-4f3b-bba8-d95939b50417 initialized (minimal mode)
2025-09-27 17:05:46 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:05:46 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:05:47 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:05:47 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:05:47 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:05:47 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: a46e0eda-02da-4e48-8f6e-ffc93d82ce95 for voice_processing tasks
2025-09-27 17:05:47 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent a46e0eda-02da-4e48-8f6e-ffc93d82ce95 initialized (minimal mode)
2025-09-27 17:05:47 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 589cb1bd-176b-4f22-bd19-9c9b8fe2ef97 for vision tasks
2025-09-27 17:05:47 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:05:47 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:05:49 | INFO     | __main__:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 17:05:49 | INFO     | __main__:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 17:05:49 | INFO     | __main__:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 17:05:49 | INFO     | orchestrator_minimal:shutdown:103 | System shutdown completed
2025-09-27 17:06:22 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:06:23 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:06:23 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:06:23 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:06:24 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:06:24 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:06:25 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:06:25 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:06:25 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:06:25 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: c67918f5-6d16-4c9b-82cf-c16b4253aff8 for voice_processing tasks
2025-09-27 17:06:25 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent c67918f5-6d16-4c9b-82cf-c16b4253aff8 initialized (minimal mode)
2025-09-27 17:06:25 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:06:25 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:06:26 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:06:26 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:06:26 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:06:26 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 8ff670e9-38f9-44ae-90f2-eb2134750fbc for voice_processing tasks
2025-09-27 17:06:26 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 8ff670e9-38f9-44ae-90f2-eb2134750fbc initialized (minimal mode)
2025-09-27 17:06:26 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: cfdf4c74-c5b9-44df-942f-ebd22e6c8e52 for vision tasks
2025-09-27 17:06:26 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:06:26 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:06:28 | INFO     | main:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 17:06:28 | INFO     | main:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 17:06:49 | INFO     | __main__:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 17:06:49 | INFO     | orchestrator_minimal:shutdown:103 | System shutdown completed
2025-09-27 17:06:54 | INFO     | main:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 17:06:54 | INFO     | orchestrator_minimal:shutdown:103 | System shutdown completed
2025-09-27 17:14:31 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:14:32 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:14:32 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:14:33 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:14:33 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:14:34 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:14:34 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:14:35 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:14:35 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:14:35 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 65144da3-9fb8-4116-b066-c429e60ce3b2 for voice_processing tasks
2025-09-27 17:14:35 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 65144da3-9fb8-4116-b066-c429e60ce3b2 initialized (minimal mode)
2025-09-27 17:14:35 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:14:35 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:14:37 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:14:37 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:14:37 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:14:37 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 2c71980f-48b1-4c1e-8735-e5f34c53ba1c for voice_processing tasks
2025-09-27 17:14:37 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 2c71980f-48b1-4c1e-8735-e5f34c53ba1c initialized (minimal mode)
2025-09-27 17:14:37 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 7624d3bc-3f97-4f22-a79d-411d1544e1e1 for vision tasks
2025-09-27 17:14:37 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:14:37 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:14:37 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:14:37 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:14:38 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:14:38 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:14:38 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:14:39 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:14:39 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:14:39 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:14:39 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:14:39 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:14:39 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'lightning_orchestrator' initialized
2025-09-27 17:14:39 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: f562b90e-f61f-47f5-b709-463ef29afb21 for voice_processing tasks
2025-09-27 17:14:39 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent f562b90e-f61f-47f5-b709-463ef29afb21 initialized (minimal mode)
2025-09-27 17:14:39 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 4969fb7a-5fe1-42c8-b56b-c796febe517f for vision tasks
2025-09-27 17:14:39 | INFO     | agents.base_agent:__init__:30 | Initialized DiagnosticAgent with ID: b71b0b47-03f4-4802-a28e-03ae814049b2 for diagnosis tasks
2025-09-27 17:14:39 | INFO     | agents.base_agent:__init__:30 | Initialized DataValidationAgent with ID: 684e0a3e-c97a-49ff-b268-7c391cb91099 for data_validation tasks
2025-09-27 17:14:39 | INFO     | agents.base_agent:__init__:30 | Initialized NotificationAgent with ID: 30cf98f9-3857-4f90-8855-027c90c3d91b for notification tasks
2025-09-27 17:14:39 | INFO     | lightning_orchestrator:_initialize_lightning_agents:85 | ⚡ voice agent initialized in <1s
2025-09-27 17:14:39 | INFO     | agents.diagnostic_agent:__init__:22 | DiagnosticAgent b71b0b47-03f4-4802-a28e-03ae814049b2 initialized
2025-09-27 17:14:39 | INFO     | agents.validation_agent:__init__:33 | DataValidationAgent 684e0a3e-c97a-49ff-b268-7c391cb91099 initialized with healthcare validation rules
2025-09-27 17:14:39 | ERROR    | lightning_orchestrator:_initialize_lightning_agents:87 | Failed to initialize vision: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:14:39 | INFO     | lightning_orchestrator:_initialize_lightning_agents:85 | ⚡ diagnostic agent initialized in <1s
2025-09-27 17:14:39 | INFO     | lightning_orchestrator:_initialize_lightning_agents:85 | ⚡ validation agent initialized in <1s
2025-09-27 17:14:39 | ERROR    | lightning_orchestrator:_initialize_lightning_agents:87 | Failed to initialize notification: 'HealthcareSystemConfig' object has no attribute 'notification'
2025-09-27 17:14:39 | INFO     | lightning_orchestrator:_initialize_lightning_agents:89 | ⚡ 3 agents ready for lightning coordination
2025-09-27 17:14:39 | INFO     | lightning_orchestrator:__init__:67 | ⚡ Lightning-Fast Orchestrator initialized
2025-09-27 17:15:43 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:15:43 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:15:44 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:15:44 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:15:45 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:15:45 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:15:45 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:15:46 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:15:46 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:15:46 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: e79fcb4b-4078-4402-8c68-4dd861f4ad4f for voice_processing tasks
2025-09-27 17:15:46 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent e79fcb4b-4078-4402-8c68-4dd861f4ad4f initialized (minimal mode)
2025-09-27 17:15:46 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:15:46 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:15:47 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:15:47 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:15:47 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:15:47 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: fe8bacab-7c95-480f-9c7d-5ed2c3afca92 for voice_processing tasks
2025-09-27 17:15:47 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent fe8bacab-7c95-480f-9c7d-5ed2c3afca92 initialized (minimal mode)
2025-09-27 17:15:47 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: ee036637-fd60-4c53-ba64-bd16a2c41126 for vision tasks
2025-09-27 17:15:47 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'HealthcareSystemConfig' object has no attribute 'vision'
2025-09-27 17:15:47 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:15:52 | INFO     | main:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 17:15:52 | INFO     | main:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:73 | 🔬 Processing multi-modal healthcare request: ea236460-b26f-4ec9-acf8-429ea911bc6a
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:89 | 🤖 Demonstrating Multi-Agent Architecture...
2025-09-27 17:18:31 | ERROR    | enhanced_orchestrator:process_multi_modal_healthcare_request:121 | ❌ Agent 'voice' failed: 'voice'
2025-09-27 17:18:31 | ERROR    | enhanced_orchestrator:process_multi_modal_healthcare_request:121 | ❌ Agent 'vision' failed: 'vision'
2025-09-27 17:18:31 | ERROR    | enhanced_orchestrator:process_multi_modal_healthcare_request:121 | ❌ Agent 'diagnostic' failed: 'diagnostic'
2025-09-27 17:18:31 | ERROR    | enhanced_orchestrator:process_multi_modal_healthcare_request:121 | ❌ Agent 'validation' failed: 'validation'
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:129 | ⚡ Demonstrating Real-Time Groq Performance...
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:149 | ⚡ Real-time analysis completed in 0.00ms
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:154 | 🔗 Demonstrating MCP Integration...
2025-09-27 17:18:31 | INFO     | mcp_integration.healthcare_mcp:use_external_tool:182 | 🔗 orchestrator calling MCP tool: lab_systems/lab_results
2025-09-27 17:18:31 | INFO     | mcp_integration.healthcare_mcp:use_external_tool:182 | 🔗 orchestrator calling MCP tool: pharmacy_systems/drug_interactions
2025-09-27 17:18:31 | INFO     | mcp_integration.healthcare_mcp:use_external_tool:182 | 🔗 orchestrator calling MCP tool: imaging_systems/dicom_analysis
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:160 | ✅ MCP integration completed with external tools
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:165 | 🧠 Demonstrating Multi-Modal Intelligence...
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:173 | 🔄 Multi-modal fusion completed
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:178 | 🏥 Generating Clinical Recommendations...
2025-09-27 17:18:31 | INFO     | enhanced_orchestrator:process_multi_modal_healthcare_request:194 | 🎉 Multi-modal healthcare processing completed in 10.75ms
2025-09-27 17:19:17 | INFO     | main:process_healthcare_request:391 | Processing healthcare request
2025-09-27 17:19:17 | INFO     | orchestrator_minimal:process_healthcare_request:46 | Processing healthcare request: 2e6d6aa0-d238-4566-856f-a26b9c3cc647
2025-09-27 17:19:17 | INFO     | agents.base_agent:execute_task:43 | Agent e79fcb4b-4078-4402-8c68-4dd861f4ad4f starting task 3cbd96a4-3e85-4024-b59c-178ad7ed05c9 of type voice_processing
2025-09-27 17:19:21 | ERROR    | utils.error_handling:__init__:19 | HealthcareSystemError: AI response error: 'ModelProviderConfig' object has no attribute 'max_tokens' (Code: AI_RESPONSE_ERROR)
2025-09-27 17:19:21 | ERROR    | agents.voice_agent_minimal:process:51 | Voice processing failed: AI response error: 'ModelProviderConfig' object has no attribute 'max_tokens'
2025-09-27 17:19:21 | ERROR    | utils.error_handling:__init__:19 | HealthcareSystemError: Voice processing error: AI response error: 'ModelProviderConfig' object has no attribute 'max_tokens' (Code: None)
2025-09-27 17:19:21 | ERROR    | agents.base_agent:execute_task:84 | Agent e79fcb4b-4078-4402-8c68-4dd861f4ad4f failed task 3cbd96a4-3e85-4024-b59c-178ad7ed05c9: Voice processing error: AI response error: 'ModelProviderConfig' object has no attribute 'max_tokens'
2025-09-27 17:19:21 | ERROR    | orchestrator_minimal:process_healthcare_request:79 | Healthcare request failed: Voice processing error: AI response error: 'ModelProviderConfig' object has no attribute 'max_tokens'
2025-09-27 17:22:25 | INFO     | main:shutdown_event:95 | 🛑 Multi-Agent Healthcare System shutting down...
2025-09-27 17:22:25 | INFO     | orchestrator_minimal:shutdown:103 | System shutdown completed
2025-09-27 17:27:20 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:27:21 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:27:21 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:27:21 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:27:22 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:27:23 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:27:23 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:27:24 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:27:24 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
2025-09-27 17:27:24 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 164bf4ae-f450-4562-abd0-c9a0ba6ec0e5 for voice_processing tasks
2025-09-27 17:27:24 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 164bf4ae-f450-4562-abd0-c9a0ba6ec0e5 initialized (minimal mode)
2025-09-27 17:27:24 | INFO     | orchestrator_minimal:_initialize_agents:36 | Minimal agents initialized: ['voice']
2025-09-27 17:27:24 | INFO     | orchestrator_minimal:__init__:27 | HealthcareOrchestrator initialized (minimal mode)
2025-09-27 17:27:35 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:27:35 | INFO     | mcp_integration.healthcare_mcp:initialize_mcp_connections:55 | ✅ MCP servers initialized: ['medical_database', 'lab_systems', 'imaging_systems', 'pharmacy_systems']
2025-09-27 17:27:35 | INFO     | mcp_integration.healthcare_mcp:__init__:178 | ✅ MCP-integrated agent 'orchestrator' initialized
2025-09-27 17:27:35 | INFO     | agents.base_agent:__init__:30 | Initialized VoiceAgent with ID: 9019c6f3-ba55-47af-abec-1a494424559f for voice_processing tasks
2025-09-27 17:27:35 | INFO     | agents.voice_agent_minimal:__init__:26 | VoiceAgent 9019c6f3-ba55-47af-abec-1a494424559f initialized (minimal mode)
2025-09-27 17:27:35 | INFO     | agents.base_agent:__init__:30 | Initialized VisionAgent with ID: 59f2ded5-f7f0-4da3-95e1-d65e49e0c7ea for vision tasks
2025-09-27 17:27:35 | ERROR    | enhanced_orchestrator:_initialize_all_agents:58 | Agent initialization failed: 'dict' object has no attribute 'supported_formats'
2025-09-27 17:27:35 | INFO     | enhanced_orchestrator:__init__:41 | 🚀 Enhanced Multi-Modal Healthcare Orchestrator initialized
2025-09-27 17:27:55 | INFO     | __main__:startup_event:85 | 🚀 Multi-Agent Healthcare System starting up (minimal mode)...
2025-09-27 17:27:55 | INFO     | __main__:startup_event:86 | ✅ System ready for healthcare processing
2025-09-27 17:56:10 | INFO     | utils.multi_model_client:_initialize_clients:80 | ✅ OpenAI client initialized (Groq Llama 70B)
2025-09-27 17:56:10 | INFO     | utils.multi_model_client:_initialize_clients:85 | ✅ Groq client initialized
2025-09-27 17:56:11 | INFO     | utils.multi_model_client:_initialize_clients:93 | ✅ Google client initialized (Groq Mixtral)
2025-09-27 17:56:11 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Deepseek (Groq Gemma) client initialized
2025-09-27 17:56:11 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Alibaba (Groq Llama 8B) client initialized
2025-09-27 17:56:12 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Meta (Groq Llama 3.2 11B) client initialized
2025-09-27 17:56:12 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ Moonshot (Groq Llama 3.2 3B) client initialized
2025-09-27 17:56:12 | INFO     | utils.multi_model_client:_initialize_clients:110 | ✅ PlayAI (Groq Llama 3.2 1B) client initialized
2025-09-27 17:56:12 | INFO     | utils.multi_model_client:_initialize_clients:112 | 🚀 MultiModelClient initialized with 8 providers
